2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
2025-11-15 12:57:00 AM,619.18,331.67,619.9049922823159,-0.7249922823159523,-0.11708909885912858,Approaching Buy VOO / Sell VTI,lightgreen
